date,country,store,product,num_sold
1/27/2015,Finland,KaggleMart,Kaggle Sticker,82
1/27/2015,Finland,KaggleRama,Kaggle Mug,323
1/27/2015,Finland,KaggleRama,Kaggle Hat,501
1/27/2015,Finland,KaggleRama,Kaggle Sticker,144
1/27/2015,Norway,KaggleMart,Kaggle Mug,302
1/27/2015,Norway,KaggleMart,Kaggle Hat,544
1/27/2015,Norway,KaggleMart,Kaggle Sticker,141
1/27/2015,Norway,KaggleRama,Kaggle Mug,541
1/27/2015,Norway,KaggleRama,Kaggle Hat,882
1/27/2015,Norway,KaggleRama,Kaggle Sticker,238
1/27/2015,Sweden,KaggleMart,Kaggle Mug,208
1/27/2015,Sweden,KaggleMart,Kaggle Hat,356
1/27/2015,Sweden,KaggleMart,Kaggle Sticker,102
1/27/2015,Sweden,KaggleRama,Kaggle Mug,391
1/27/2015,Sweden,KaggleRama,Kaggle Hat,622
1/27/2015,Sweden,KaggleRama,Kaggle Sticker,172
1/28/2015,Finland,KaggleMart,Kaggle Mug,175
1/28/2015,Finland,KaggleMart,Kaggle Hat,313
1/28/2015,Finland,KaggleMart,Kaggle Sticker,79
1/28/2015,Finland,KaggleRama,Kaggle Mug,287
1/28/2015,Finland,KaggleRama,Kaggle Hat,508
1/28/2015,Finland,KaggleRama,Kaggle Sticker,133
1/28/2015,Norway,KaggleMart,Kaggle Mug,329
1/28/2015,Norway,KaggleMart,Kaggle Hat,553
1/28/2015,Norway,KaggleMart,Kaggle Sticker,141
1/28/2015,Norway,KaggleRama,Kaggle Mug,575
1/28/2015,Norway,KaggleRama,Kaggle Hat,976
1/28/2015,Norway,KaggleRama,Kaggle Sticker,248
1/28/2015,Sweden,KaggleMart,Kaggle Mug,223
1/28/2015,Sweden,KaggleMart,Kaggle Hat,375
1/28/2015,Sweden,KaggleMart,Kaggle Sticker,100
1/28/2015,Sweden,KaggleRama,Kaggle Mug,417
1/28/2015,Sweden,KaggleRama,Kaggle Hat,635
1/28/2015,Sweden,KaggleRama,Kaggle Sticker,172
1/29/2015,Finland,KaggleMart,Kaggle Mug,177
1/29/2015,Finland,KaggleMart,Kaggle Hat,307
1/29/2015,Finland,KaggleMart,Kaggle Sticker,81
1/29/2015,Finland,KaggleRama,Kaggle Mug,319
1/29/2015,Finland,KaggleRama,Kaggle Hat,572
1/29/2015,Finland,KaggleRama,Kaggle Sticker,139
1/29/2015,Norway,KaggleMart,Kaggle Mug,295
1/29/2015,Norway,KaggleMart,Kaggle Hat,542
1/29/2015,Norway,KaggleMart,Kaggle Sticker,143
1/29/2015,Norway,KaggleRama,Kaggle Mug,556
1/29/2015,Norway,KaggleRama,Kaggle Hat,979
1/29/2015,Norway,KaggleRama,Kaggle Sticker,252
1/29/2015,Sweden,KaggleMart,Kaggle Mug,211
1/29/2015,Sweden,KaggleMart,Kaggle Hat,352
1/29/2015,Sweden,KaggleMart,Kaggle Sticker,87
1/29/2015,Sweden,KaggleRama,Kaggle Mug,367
1/29/2015,Sweden,KaggleRama,Kaggle Hat,651
1/29/2015,Sweden,KaggleRama,Kaggle Sticker,171
1/30/2015,Finland,KaggleMart,Kaggle Mug,187
1/30/2015,Finland,KaggleMart,Kaggle Hat,336
1/30/2015,Finland,KaggleMart,Kaggle Sticker,83
1/30/2015,Finland,KaggleRama,Kaggle Mug,351
1/30/2015,Finland,KaggleRama,Kaggle Hat,559
1/30/2015,Finland,KaggleRama,Kaggle Sticker,141
1/30/2015,Norway,KaggleMart,Kaggle Mug,356
1/30/2015,Norway,KaggleMart,Kaggle Hat,598
1/30/2015,Norway,KaggleMart,Kaggle Sticker,147
1/30/2015,Norway,KaggleRama,Kaggle Mug,555
1/30/2015,Norway,KaggleRama,Kaggle Hat,911
1/30/2015,Norway,KaggleRama,Kaggle Sticker,275
1/30/2015,Sweden,KaggleMart,Kaggle Mug,217
1/30/2015,Sweden,KaggleMart,Kaggle Hat,392
1/30/2015,Sweden,KaggleMart,Kaggle Sticker,110
1/30/2015,Sweden,KaggleRama,Kaggle Mug,395
1/30/2015,Sweden,KaggleRama,Kaggle Hat,746
1/30/2015,Sweden,KaggleRama,Kaggle Sticker,174
1/31/2015,Finland,KaggleMart,Kaggle Mug,233
1/31/2015,Finland,KaggleMart,Kaggle Hat,395
1/31/2015,Finland,KaggleMart,Kaggle Sticker,102
1/31/2015,Finland,KaggleRama,Kaggle Mug,399
1/31/2015,Finland,KaggleRama,Kaggle Hat,645
1/31/2015,Finland,KaggleRama,Kaggle Sticker,161
1/31/2015,Norway,KaggleMart,Kaggle Mug,410
1/31/2015,Norway,KaggleMart,Kaggle Hat,655
1/31/2015,Norway,KaggleMart,Kaggle Sticker,171
1/31/2015,Norway,KaggleRama,Kaggle Mug,654
1/31/2015,Norway,KaggleRama,Kaggle Hat,1274
1/31/2015,Norway,KaggleRama,Kaggle Sticker,319
1/31/2015,Sweden,KaggleMart,Kaggle Mug,299
1/31/2015,Sweden,KaggleMart,Kaggle Hat,438
1/31/2015,Sweden,KaggleMart,Kaggle Sticker,128
1/31/2015,Sweden,KaggleRama,Kaggle Mug,463
1/31/2015,Sweden,KaggleRama,Kaggle Hat,830
1/31/2015,Sweden,KaggleRama,Kaggle Sticker,204
2/1/2015,Finland,KaggleMart,Kaggle Mug,221
2/1/2015,Finland,KaggleMart,Kaggle Hat,434
2/1/2015,Finland,KaggleMart,Kaggle Sticker,115
2/1/2015,Finland,KaggleRama,Kaggle Mug,427
2/1/2015,Finland,KaggleRama,Kaggle Hat,657
2/1/2015,Finland,KaggleRama,Kaggle Sticker,166
2/1/2015,Norway,KaggleMart,Kaggle Mug,383
2/1/2015,Norway,KaggleMart,Kaggle Hat,760
2/1/2015,Norway,KaggleMart,Kaggle Sticker,176
2/1/2015,Norway,KaggleRama,Kaggle Mug,685
2/1/2015,Norway,KaggleRama,Kaggle Hat,1214
2/1/2015,Norway,KaggleRama,Kaggle Sticker,281
2/1/2015,Sweden,KaggleMart,Kaggle Mug,305
2/1/2015,Sweden,KaggleMart,Kaggle Hat,477
2/1/2015,Sweden,KaggleMart,Kaggle Sticker,128
2/1/2015,Sweden,KaggleRama,Kaggle Mug,453
2/1/2015,Sweden,KaggleRama,Kaggle Hat,802
2/1/2015,Sweden,KaggleRama,Kaggle Sticker,219
2/2/2015,Finland,KaggleMart,Kaggle Mug,199
2/2/2015,Finland,KaggleMart,Kaggle Hat,337
2/2/2015,Finland,KaggleMart,Kaggle Sticker,83
2/2/2015,Finland,KaggleRama,Kaggle Mug,339
2/2/2015,Finland,KaggleRama,Kaggle Hat,545
2/2/2015,Finland,KaggleRama,Kaggle Sticker,142
2/2/2015,Norway,KaggleMart,Kaggle Mug,304
2/2/2015,Norway,KaggleMart,Kaggle Hat,546
2/2/2015,Norway,KaggleMart,Kaggle Sticker,135
2/2/2015,Norway,KaggleRama,Kaggle Mug,532
2/2/2015,Norway,KaggleRama,Kaggle Hat,988
2/2/2015,Norway,KaggleRama,Kaggle Sticker,252
2/2/2015,Sweden,KaggleMart,Kaggle Mug,221
2/2/2015,Sweden,KaggleMart,Kaggle Hat,437
2/2/2015,Sweden,KaggleMart,Kaggle Sticker,102
2/2/2015,Sweden,KaggleRama,Kaggle Mug,378
2/2/2015,Sweden,KaggleRama,Kaggle Hat,694
2/2/2015,Sweden,KaggleRama,Kaggle Sticker,196
2/3/2015,Finland,KaggleMart,Kaggle Mug,185
2/3/2015,Finland,KaggleMart,Kaggle Hat,305
2/3/2015,Finland,KaggleMart,Kaggle Sticker,87
2/3/2015,Finland,KaggleRama,Kaggle Mug,305
2/3/2015,Finland,KaggleRama,Kaggle Hat,588
2/3/2015,Finland,KaggleRama,Kaggle Sticker,146
2/3/2015,Norway,KaggleMart,Kaggle Mug,328
2/3/2015,Norway,KaggleMart,Kaggle Hat,521
2/3/2015,Norway,KaggleMart,Kaggle Sticker,152
2/3/2015,Norway,KaggleRama,Kaggle Mug,600
2/3/2015,Norway,KaggleRama,Kaggle Hat,994
2/3/2015,Norway,KaggleRama,Kaggle Sticker,259
2/3/2015,Sweden,KaggleMart,Kaggle Mug,228
2/3/2015,Sweden,KaggleMart,Kaggle Hat,398
2/3/2015,Sweden,KaggleMart,Kaggle Sticker,102
2/3/2015,Sweden,KaggleRama,Kaggle Mug,372
2/3/2015,Sweden,KaggleRama,Kaggle Hat,643
2/3/2015,Sweden,KaggleRama,Kaggle Sticker,184
2/4/2015,Finland,KaggleMart,Kaggle Mug,167
2/4/2015,Finland,KaggleMart,Kaggle Hat,333
2/4/2015,Finland,KaggleMart,Kaggle Sticker,85
2/4/2015,Finland,KaggleRama,Kaggle Mug,309
2/4/2015,Finland,KaggleRama,Kaggle Hat,569
2/4/2015,Finland,KaggleRama,Kaggle Sticker,139
2/4/2015,Norway,KaggleMart,Kaggle Mug,313
2/4/2015,Norway,KaggleMart,Kaggle Hat,603
2/4/2015,Norway,KaggleMart,Kaggle Sticker,144
2/4/2015,Norway,KaggleRama,Kaggle Mug,536
2/4/2015,Norway,KaggleRama,Kaggle Hat,1008
2/4/2015,Norway,KaggleRama,Kaggle Sticker,261
2/4/2015,Sweden,KaggleMart,Kaggle Mug,241
2/4/2015,Sweden,KaggleMart,Kaggle Hat,406
2/4/2015,Sweden,KaggleMart,Kaggle Sticker,100
2/4/2015,Sweden,KaggleRama,Kaggle Mug,355
2/4/2015,Sweden,KaggleRama,Kaggle Hat,666
2/4/2015,Sweden,KaggleRama,Kaggle Sticker,185
2/5/2015,Finland,KaggleMart,Kaggle Mug,183
2/5/2015,Finland,KaggleMart,Kaggle Hat,333
2/5/2015,Finland,KaggleMart,Kaggle Sticker,90
2/5/2015,Finland,KaggleRama,Kaggle Mug,312
2/5/2015,Finland,KaggleRama,Kaggle Hat,545
2/5/2015,Finland,KaggleRama,Kaggle Sticker,134
2/5/2015,Norway,KaggleMart,Kaggle Mug,304
2/5/2015,Norway,KaggleMart,Kaggle Hat,559
2/5/2015,Norway,KaggleMart,Kaggle Sticker,151
2/5/2015,Norway,KaggleRama,Kaggle Mug,564
2/5/2015,Norway,KaggleRama,Kaggle Hat,917
2/5/2015,Norway,KaggleRama,Kaggle Sticker,256
2/5/2015,Sweden,KaggleMart,Kaggle Mug,219
2/5/2015,Sweden,KaggleMart,Kaggle Hat,406
2/5/2015,Sweden,KaggleMart,Kaggle Sticker,108
2/5/2015,Sweden,KaggleRama,Kaggle Mug,372
2/5/2015,Sweden,KaggleRama,Kaggle Hat,674
2/5/2015,Sweden,KaggleRama,Kaggle Sticker,179
2/6/2015,Finland,KaggleMart,Kaggle Mug,195
2/6/2015,Finland,KaggleMart,Kaggle Hat,315
2/6/2015,Finland,KaggleMart,Kaggle Sticker,83
2/6/2015,Finland,KaggleRama,Kaggle Mug,353
2/6/2015,Finland,KaggleRama,Kaggle Hat,621
2/6/2015,Finland,KaggleRama,Kaggle Sticker,157
2/6/2015,Norway,KaggleMart,Kaggle Mug,350
2/6/2015,Norway,KaggleMart,Kaggle Hat,591
2/6/2015,Norway,KaggleMart,Kaggle Sticker,166
2/6/2015,Norway,KaggleRama,Kaggle Mug,557
2/6/2015,Norway,KaggleRama,Kaggle Hat,1052
2/6/2015,Norway,KaggleRama,Kaggle Sticker,246
2/6/2015,Sweden,KaggleMart,Kaggle Mug,222
2/6/2015,Sweden,KaggleMart,Kaggle Hat,429
2/6/2015,Sweden,KaggleMart,Kaggle Sticker,104
2/6/2015,Sweden,KaggleRama,Kaggle Mug,410
2/6/2015,Sweden,KaggleRama,Kaggle Hat,715
2/6/2015,Sweden,KaggleRama,Kaggle Sticker,186
2/7/2015,Finland,KaggleMart,Kaggle Mug,238
2/7/2015,Finland,KaggleMart,Kaggle Hat,419
2/7/2015,Finland,KaggleMart,Kaggle Sticker,92
2/7/2015,Finland,KaggleRama,Kaggle Mug,396
2/7/2015,Finland,KaggleRama,Kaggle Hat,714
2/7/2015,Finland,KaggleRama,Kaggle Sticker,185
2/7/2015,Norway,KaggleMart,Kaggle Mug,399
2/7/2015,Norway,KaggleMart,Kaggle Hat,703
2/7/2015,Norway,KaggleMart,Kaggle Sticker,168
2/7/2015,Norway,KaggleRama,Kaggle Mug,685
2/7/2015,Norway,KaggleRama,Kaggle Hat,1282
2/7/2015,Norway,KaggleRama,Kaggle Sticker,314
2/7/2015,Sweden,KaggleMart,Kaggle Mug,266
2/7/2015,Sweden,KaggleMart,Kaggle Hat,476
2/7/2015,Sweden,KaggleMart,Kaggle Sticker,134
2/7/2015,Sweden,KaggleRama,Kaggle Mug,496
2/7/2015,Sweden,KaggleRama,Kaggle Hat,804
2/7/2015,Sweden,KaggleRama,Kaggle Sticker,231
2/8/2015,Finland,KaggleMart,Kaggle Mug,246
2/8/2015,Finland,KaggleMart,Kaggle Hat,390
2/8/2015,Finland,KaggleMart,Kaggle Sticker,97
2/8/2015,Finland,KaggleRama,Kaggle Mug,388
2/8/2015,Finland,KaggleRama,Kaggle Hat,697
2/8/2015,Finland,KaggleRama,Kaggle Sticker,189
2/8/2015,Norway,KaggleMart,Kaggle Mug,391
2/8/2015,Norway,KaggleMart,Kaggle Hat,746
2/8/2015,Norway,KaggleMart,Kaggle Sticker,167
2/8/2015,Norway,KaggleRama,Kaggle Mug,648
2/8/2015,Norway,KaggleRama,Kaggle Hat,1221
2/8/2015,Norway,KaggleRama,Kaggle Sticker,339
2/8/2015,Sweden,KaggleMart,Kaggle Mug,270
2/8/2015,Sweden,KaggleMart,Kaggle Hat,478
2/8/2015,Sweden,KaggleMart,Kaggle Sticker,121
2/8/2015,Sweden,KaggleRama,Kaggle Mug,483
2/8/2015,Sweden,KaggleRama,Kaggle Hat,848
2/8/2015,Sweden,KaggleRama,Kaggle Sticker,205
2/9/2015,Finland,KaggleMart,Kaggle Mug,174
2/9/2015,Finland,KaggleMart,Kaggle Hat,343
2/9/2015,Finland,KaggleMart,Kaggle Sticker,88
2/9/2015,Finland,KaggleRama,Kaggle Mug,342
2/9/2015,Finland,KaggleRama,Kaggle Hat,594
2/9/2015,Finland,KaggleRama,Kaggle Sticker,146
2/9/2015,Norway,KaggleMart,Kaggle Mug,307
2/9/2015,Norway,KaggleMart,Kaggle Hat,578
2/9/2015,Norway,KaggleMart,Kaggle Sticker,135
2/9/2015,Norway,KaggleRama,Kaggle Mug,575
2/9/2015,Norway,KaggleRama,Kaggle Hat,1093
2/9/2015,Norway,KaggleRama,Kaggle Sticker,270
2/9/2015,Sweden,KaggleMart,Kaggle Mug,210
2/9/2015,Sweden,KaggleMart,Kaggle Hat,401
2/9/2015,Sweden,KaggleMart,Kaggle Sticker,110
2/9/2015,Sweden,KaggleRama,Kaggle Mug,386
2/9/2015,Sweden,KaggleRama,Kaggle Hat,652
2/9/2015,Sweden,KaggleRama,Kaggle Sticker,178
2/10/2015,Finland,KaggleMart,Kaggle Mug,184
2/10/2015,Finland,KaggleMart,Kaggle Hat,347
2/10/2015,Finland,KaggleMart,Kaggle Sticker,74
2/10/2015,Finland,KaggleRama,Kaggle Mug,316
2/10/2015,Finland,KaggleRama,Kaggle Hat,610
2/10/2015,Finland,KaggleRama,Kaggle Sticker,150
2/10/2015,Norway,KaggleMart,Kaggle Mug,326
2/10/2015,Norway,KaggleMart,Kaggle Hat,538
2/10/2015,Norway,KaggleMart,Kaggle Sticker,139
2/10/2015,Norway,KaggleRama,Kaggle Mug,539
2/10/2015,Norway,KaggleRama,Kaggle Hat,951
2/10/2015,Norway,KaggleRama,Kaggle Sticker,247
2/10/2015,Sweden,KaggleMart,Kaggle Mug,220
2/10/2015,Sweden,KaggleMart,Kaggle Hat,419
2/10/2015,Sweden,KaggleMart,Kaggle Sticker,96
2/10/2015,Sweden,KaggleRama,Kaggle Mug,383
2/10/2015,Sweden,KaggleRama,Kaggle Hat,736
2/10/2015,Sweden,KaggleRama,Kaggle Sticker,184
2/11/2015,Finland,KaggleMart,Kaggle Mug,191
2/11/2015,Finland,KaggleMart,Kaggle Hat,366
2/11/2015,Finland,KaggleMart,Kaggle Sticker,91
2/11/2015,Finland,KaggleRama,Kaggle Mug,339
2/11/2015,Finland,KaggleRama,Kaggle Hat,592
2/11/2015,Finland,KaggleRama,Kaggle Sticker,151
2/11/2015,Norway,KaggleMart,Kaggle Mug,326
2/11/2015,Norway,KaggleMart,Kaggle Hat,540
2/11/2015,Norway,KaggleMart,Kaggle Sticker,156
2/11/2015,Norway,KaggleRama,Kaggle Mug,598
2/11/2015,Norway,KaggleRama,Kaggle Hat,992
2/11/2015,Norway,KaggleRama,Kaggle Sticker,264
2/11/2015,Sweden,KaggleMart,Kaggle Mug,207
2/11/2015,Sweden,KaggleMart,Kaggle Hat,425
2/11/2015,Sweden,KaggleMart,Kaggle Sticker,104
2/11/2015,Sweden,KaggleRama,Kaggle Mug,368
2/11/2015,Sweden,KaggleRama,Kaggle Hat,758
2/11/2015,Sweden,KaggleRama,Kaggle Sticker,187
2/12/2015,Finland,KaggleMart,Kaggle Mug,182
2/12/2015,Finland,KaggleMart,Kaggle Hat,332
2/12/2015,Finland,KaggleMart,Kaggle Sticker,84
2/12/2015,Finland,KaggleRama,Kaggle Mug,340
2/12/2015,Finland,KaggleRama,Kaggle Hat,571
2/12/2015,Finland,KaggleRama,Kaggle Sticker,140
2/12/2015,Norway,KaggleMart,Kaggle Mug,324
2/12/2015,Norway,KaggleMart,Kaggle Hat,583
2/12/2015,Norway,KaggleMart,Kaggle Sticker,148
2/12/2015,Norway,KaggleRama,Kaggle Mug,531
2/12/2015,Norway,KaggleRama,Kaggle Hat,982
2/12/2015,Norway,KaggleRama,Kaggle Sticker,265
2/12/2015,Sweden,KaggleMart,Kaggle Mug,214
2/12/2015,Sweden,KaggleMart,Kaggle Hat,416
2/12/2015,Sweden,KaggleMart,Kaggle Sticker,101
2/12/2015,Sweden,KaggleRama,Kaggle Mug,397
2/12/2015,Sweden,KaggleRama,Kaggle Hat,702
2/12/2015,Sweden,KaggleRama,Kaggle Sticker,167
2/13/2015,Finland,KaggleMart,Kaggle Mug,196
2/13/2015,Finland,KaggleMart,Kaggle Hat,362
2/13/2015,Finland,KaggleMart,Kaggle Sticker,89
2/13/2015,Finland,KaggleRama,Kaggle Mug,318
2/13/2015,Finland,KaggleRama,Kaggle Hat,603
2/13/2015,Finland,KaggleRama,Kaggle Sticker,148
2/13/2015,Norway,KaggleMart,Kaggle Mug,315
2/13/2015,Norway,KaggleMart,Kaggle Hat,605
2/13/2015,Norway,KaggleMart,Kaggle Sticker,145
2/13/2015,Norway,KaggleRama,Kaggle Mug,561
2/13/2015,Norway,KaggleRama,Kaggle Hat,1113
2/13/2015,Norway,KaggleRama,Kaggle Sticker,233
2/13/2015,Sweden,KaggleMart,Kaggle Mug,238
2/13/2015,Sweden,KaggleMart,Kaggle Hat,449
2/13/2015,Sweden,KaggleMart,Kaggle Sticker,100
2/13/2015,Sweden,KaggleRama,Kaggle Mug,411
2/13/2015,Sweden,KaggleRama,Kaggle Hat,686
2/13/2015,Sweden,KaggleRama,Kaggle Sticker,180
2/14/2015,Finland,KaggleMart,Kaggle Mug,231
2/14/2015,Finland,KaggleMart,Kaggle Hat,424
2/14/2015,Finland,KaggleMart,Kaggle Sticker,94
2/14/2015,Finland,KaggleRama,Kaggle Mug,400
2/14/2015,Finland,KaggleRama,Kaggle Hat,714
2/14/2015,Finland,KaggleRama,Kaggle Sticker,173
2/14/2015,Norway,KaggleMart,Kaggle Mug,410
2/14/2015,Norway,KaggleMart,Kaggle Hat,734
2/14/2015,Norway,KaggleMart,Kaggle Sticker,184
2/14/2015,Norway,KaggleRama,Kaggle Mug,687
2/14/2015,Norway,KaggleRama,Kaggle Hat,1335
2/14/2015,Norway,KaggleRama,Kaggle Sticker,324
2/14/2015,Sweden,KaggleMart,Kaggle Mug,288
2/14/2015,Sweden,KaggleMart,Kaggle Hat,439
2/14/2015,Sweden,KaggleMart,Kaggle Sticker,120
2/14/2015,Sweden,KaggleRama,Kaggle Mug,492
2/14/2015,Sweden,KaggleRama,Kaggle Hat,903
2/14/2015,Sweden,KaggleRama,Kaggle Sticker,230
2/15/2015,Finland,KaggleMart,Kaggle Mug,224
2/15/2015,Finland,KaggleMart,Kaggle Hat,390
2/15/2015,Finland,KaggleMart,Kaggle Sticker,111
2/15/2015,Finland,KaggleRama,Kaggle Mug,418
2/15/2015,Finland,KaggleRama,Kaggle Hat,752
2/15/2015,Finland,KaggleRama,Kaggle Sticker,178
2/15/2015,Norway,KaggleMart,Kaggle Mug,423
2/15/2015,Norway,KaggleMart,Kaggle Hat,735
2/15/2015,Norway,KaggleMart,Kaggle Sticker,166
2/15/2015,Norway,KaggleRama,Kaggle Mug,673
2/15/2015,Norway,KaggleRama,Kaggle Hat,1241
2/15/2015,Norway,KaggleRama,Kaggle Sticker,317
2/15/2015,Sweden,KaggleMart,Kaggle Mug,285
2/15/2015,Sweden,KaggleMart,Kaggle Hat,497
2/15/2015,Sweden,KaggleMart,Kaggle Sticker,116
2/15/2015,Sweden,KaggleRama,Kaggle Mug,486
2/15/2015,Sweden,KaggleRama,Kaggle Hat,874
2/15/2015,Sweden,KaggleRama,Kaggle Sticker,245
2/16/2015,Finland,KaggleMart,Kaggle Mug,158
2/16/2015,Finland,KaggleMart,Kaggle Hat,315
2/16/2015,Finland,KaggleMart,Kaggle Sticker,76
2/16/2015,Finland,KaggleRama,Kaggle Mug,312
2/16/2015,Finland,KaggleRama,Kaggle Hat,577
2/16/2015,Finland,KaggleRama,Kaggle Sticker,150
2/16/2015,Norway,KaggleMart,Kaggle Mug,310
2/16/2015,Norway,KaggleMart,Kaggle Hat,573
2/16/2015,Norway,KaggleMart,Kaggle Sticker,134
2/16/2015,Norway,KaggleRama,Kaggle Mug,508
2/16/2015,Norway,KaggleRama,Kaggle Hat,978
2/16/2015,Norway,KaggleRama,Kaggle Sticker,233
2/16/2015,Sweden,KaggleMart,Kaggle Mug,235
2/16/2015,Sweden,KaggleMart,Kaggle Hat,413
2/16/2015,Sweden,KaggleMart,Kaggle Sticker,106
2/16/2015,Sweden,KaggleRama,Kaggle Mug,419
2/16/2015,Sweden,KaggleRama,Kaggle Hat,699
2/16/2015,Sweden,KaggleRama,Kaggle Sticker,178
2/17/2015,Finland,KaggleMart,Kaggle Mug,176
2/17/2015,Finland,KaggleMart,Kaggle Hat,316
2/17/2015,Finland,KaggleMart,Kaggle Sticker,83
2/17/2015,Finland,KaggleRama,Kaggle Mug,318
2/17/2015,Finland,KaggleRama,Kaggle Hat,631
2/17/2015,Finland,KaggleRama,Kaggle Sticker,147
2/17/2015,Norway,KaggleMart,Kaggle Mug,324
2/17/2015,Norway,KaggleMart,Kaggle Hat,555
2/17/2015,Norway,KaggleMart,Kaggle Sticker,145
2/17/2015,Norway,KaggleRama,Kaggle Mug,537
2/17/2015,Norway,KaggleRama,Kaggle Hat,988
2/17/2015,Norway,KaggleRama,Kaggle Sticker,235
2/17/2015,Sweden,KaggleMart,Kaggle Mug,231
2/17/2015,Sweden,KaggleMart,Kaggle Hat,413
2/17/2015,Sweden,KaggleMart,Kaggle Sticker,100
2/17/2015,Sweden,KaggleRama,Kaggle Mug,395
2/17/2015,Sweden,KaggleRama,Kaggle Hat,741
2/17/2015,Sweden,KaggleRama,Kaggle Sticker,175
2/18/2015,Finland,KaggleMart,Kaggle Mug,177
2/18/2015,Finland,KaggleMart,Kaggle Hat,366
2/18/2015,Finland,KaggleMart,Kaggle Sticker,74
2/18/2015,Finland,KaggleRama,Kaggle Mug,301
2/18/2015,Finland,KaggleRama,Kaggle Hat,583
2/18/2015,Finland,KaggleRama,Kaggle Sticker,140
2/18/2015,Norway,KaggleMart,Kaggle Mug,296
2/18/2015,Norway,KaggleMart,Kaggle Hat,550
2/18/2015,Norway,KaggleMart,Kaggle Sticker,144
2/18/2015,Norway,KaggleRama,Kaggle Mug,575
2/18/2015,Norway,KaggleRama,Kaggle Hat,998
2/18/2015,Norway,KaggleRama,Kaggle Sticker,260
2/18/2015,Sweden,KaggleMart,Kaggle Mug,228
2/18/2015,Sweden,KaggleMart,Kaggle Hat,416
2/18/2015,Sweden,KaggleMart,Kaggle Sticker,100
2/18/2015,Sweden,KaggleRama,Kaggle Mug,369
2/18/2015,Sweden,KaggleRama,Kaggle Hat,687
2/18/2015,Sweden,KaggleRama,Kaggle Sticker,193
2/19/2015,Finland,KaggleMart,Kaggle Mug,185
2/19/2015,Finland,KaggleMart,Kaggle Hat,371
2/19/2015,Finland,KaggleMart,Kaggle Sticker,85
2/19/2015,Finland,KaggleRama,Kaggle Mug,348
2/19/2015,Finland,KaggleRama,Kaggle Hat,582
2/19/2015,Finland,KaggleRama,Kaggle Sticker,140
2/19/2015,Norway,KaggleMart,Kaggle Mug,301
2/19/2015,Norway,KaggleMart,Kaggle Hat,670
2/19/2015,Norway,KaggleMart,Kaggle Sticker,143
2/19/2015,Norway,KaggleRama,Kaggle Mug,517
2/19/2015,Norway,KaggleRama,Kaggle Hat,1072
2/19/2015,Norway,KaggleRama,Kaggle Sticker,251
2/19/2015,Sweden,KaggleMart,Kaggle Mug,216
2/19/2015,Sweden,KaggleMart,Kaggle Hat,435
2/19/2015,Sweden,KaggleMart,Kaggle Sticker,99
2/19/2015,Sweden,KaggleRama,Kaggle Mug,352
2/19/2015,Sweden,KaggleRama,Kaggle Hat,646
2/19/2015,Sweden,KaggleRama,Kaggle Sticker,165
2/20/2015,Finland,KaggleMart,Kaggle Mug,196
2/20/2015,Finland,KaggleMart,Kaggle Hat,362
2/20/2015,Finland,KaggleMart,Kaggle Sticker,80
2/20/2015,Finland,KaggleRama,Kaggle Mug,359
2/20/2015,Finland,KaggleRama,Kaggle Hat,670
2/20/2015,Finland,KaggleRama,Kaggle Sticker,141
2/20/2015,Norway,KaggleMart,Kaggle Mug,343
2/20/2015,Norway,KaggleMart,Kaggle Hat,591
2/20/2015,Norway,KaggleMart,Kaggle Sticker,150
2/20/2015,Norway,KaggleRama,Kaggle Mug,568
2/20/2015,Norway,KaggleRama,Kaggle Hat,1100
2/20/2015,Norway,KaggleRama,Kaggle Sticker,268
2/20/2015,Sweden,KaggleMart,Kaggle Mug,242
2/20/2015,Sweden,KaggleMart,Kaggle Hat,442
2/20/2015,Sweden,KaggleMart,Kaggle Sticker,102
2/20/2015,Sweden,KaggleRama,Kaggle Mug,388
2/20/2015,Sweden,KaggleRama,Kaggle Hat,712
2/20/2015,Sweden,KaggleRama,Kaggle Sticker,197
2/21/2015,Finland,KaggleMart,Kaggle Mug,219
2/21/2015,Finland,KaggleMart,Kaggle Hat,459
2/21/2015,Finland,KaggleMart,Kaggle Sticker,103
2/21/2015,Finland,KaggleRama,Kaggle Mug,367
2/21/2015,Finland,KaggleRama,Kaggle Hat,728
2/21/2015,Finland,KaggleRama,Kaggle Sticker,183
2/21/2015,Norway,KaggleMart,Kaggle Mug,396
2/21/2015,Norway,KaggleMart,Kaggle Hat,725
2/21/2015,Norway,KaggleMart,Kaggle Sticker,174
2/21/2015,Norway,KaggleRama,Kaggle Mug,694
2/21/2015,Norway,KaggleRama,Kaggle Hat,1237
2/21/2015,Norway,KaggleRama,Kaggle Sticker,311
2/21/2015,Sweden,KaggleMart,Kaggle Mug,263
2/21/2015,Sweden,KaggleMart,Kaggle Hat,524
2/21/2015,Sweden,KaggleMart,Kaggle Sticker,121
2/21/2015,Sweden,KaggleRama,Kaggle Mug,477
2/21/2015,Sweden,KaggleRama,Kaggle Hat,867
2/21/2015,Sweden,KaggleRama,Kaggle Sticker,211
2/22/2015,Finland,KaggleMart,Kaggle Mug,235
2/22/2015,Finland,KaggleMart,Kaggle Hat,422
2/22/2015,Finland,KaggleMart,Kaggle Sticker,99
2/22/2015,Finland,KaggleRama,Kaggle Mug,366
2/22/2015,Finland,KaggleRama,Kaggle Hat,752
